year;week_number;store_id;department_id;uto_value;bests_value;tc_percent_value;twenty_eighty_percent_value;turnover_value;gold_value;uto_rating;bests_rating;tc_percent_rating;twenty_eighty_percent_rating
2025;37;14;6;5.55;3.7;3.91;49.81;39.5;71;5;7;2;10
2025;38;14;6;6.44;3.8;3.32;51.98;37.6;66;12;10;1;7
2025;39;14;6;5.31;9.1;3.32;51.98;37.6;84;8;13;1;7
2025;40;14;6;5.98;1.4;3.77;50.98;37.4;72;8;6;3;9
2025;41;14;6;4.72;1.4;4.47;49.58;42.2;61;9;4;2;10
2025;42;14;6;3.36;1.3;4.96;53.33;44.2;70;5;3;2;7
2025;43;14;6;4.22;3.7;7.04;50.88;49.9;80;8;8;6;8
2025;1;94;6;4.46;1.3;12.2;46;56.5;61;3;3;8;2
2025;2;94;6;3.33;1.4;11.8;45.6;58.8;67;3;2;7;3
2025;3;94;6;3.31;4.1;10.8;41.4;50.4;43;1;2;6;7
2025;4;94;6;7.79;4.2;11;43.4;48.1;61;3;2;9;6
2025;5;94;6;7.39;0;7.7;58;52.1;70;6;1;10;1
2025;6;94;6;3.63;1.4;12.2;40;46.1;70;3;4;7;4
2025;7;94;6;5.67;1.4;8.18;54.66;49.3;77;6;7;8;4
2025;8;94;6;4.64;1.4;8.73;40.95;50;85;7;3;7;12
2025;9;94;6;2.57;1.3;9.13;38.57;50.9;86;1;2;8;10
2025;10;94;6;1.74;0;0;56.39;55.5;80;1;2;5;1
2025;11;94;6;1.82;1.4;10.09;38.4;54.4;80;1;7;9;7
2025;12;94;6;2.65;1.5;13.78;32.68;50.5;82;1;6;12;13
2025;13;94;6;3.84;4.5;14.8;33.64;49.5;65;4;9;12;12
2025;14;94;6;3.08;3.1;12.28;35.02;49.9;33;2;7;11;11
2025;15;94;6;3.55;2.9;5.02;50.66;46;61;5;9;8;1
2025;16;94;6;5.1;0;4.77;47.21;47.1;61;7;1;8;2
2025;17;94;6;2.35;2.8;7.28;50.01;50;58;1;7;7;3
2025;18;94;6;2.58;2.9;6.91;45.93;46.5;48;1;10;9;3
2025;19;94;6;4.87;1.4;6.53;47.32;48.5;53;12;5;10;5
2025;20;94;6;4.72;4;7.61;47.9;49.4;69;10;8;12;3
2025;21;94;6;4.28;2.5;6.04;52.76;42.8;61;5;3;8;1
2025;22;94;6;4.35;1.3;6.59;51.49;42.3;69;5;4;9;2
2025;23;94;6;2.4;1.3;6.34;54.16;42.1;70;1;5;8;1
2025;24;94;6;2.95;4;6.18;55.02;41.9;75;5;10;7;1
2025;25;94;6;2.66;1.4;5.13;55.65;43.5;73;3;6;7;2
2025;26;94;6;1.48;4.1;6.15;52.02;40.3;73;1;11;7;4
2025;27;94;6;2.49;2.8;5.94;52.07;40.2;67;2;9;8;5
2025;28;94;6;2.49;2.8;6.74;53.05;42.6;71;2;9;11;4
2025;29;94;6;3.06;2.7;6.81;56.31;34.8;82;3;8;10;2
2025;30;94;6;3.14;0;8;51.12;33.6;69;3;3;10;4
2025;31;94;6;3.52;1.3;7.1;54.02;34.8;76;2;6;8;2
2025;32;94;6;2.89;1.3;6.94;53.91;31.2;64;1;6;8;2
2025;33;94;6;3.32;2.6;6.47;52.93;42.5;65;3;5;6;2
2025;34;94;6;3.91;1.2;6.86;57.24;32.3;72;5;5;8;1
2025;35;94;6;3.84;2.7;8.24;56.22;28.5;68;6;4;10;1
2025;36;94;6;6.91;3.8;6.38;43.79;30.8;66;11;7;6;3
2025;37;94;6;6.09;1.3;5.17;58.33;34.2;74;10;2;7;1
2025;38;94;6;3.52;2.8;4.88;60.24;34.6;72;1;7;8;1
2025;39;94;6;4.11;5.3;4.88;60.24;34.6;78;4;10;8;1
2025;40;94;6;6.93;0;6.5;57.47;37.3;69;9;2;9;1
2025;41;94;6;3.7;0;8.11;55.88;38.3;63;5;2;9;2
2025;42;94;6;2.92;1.3;8.5;56.01;38;74;4;4;9;2
2025;43;94;6;3.22;1.3;9.74;56.03;38.3;75;3;1;9;2
2025;1;7;7;4.47;2;8.9;30.3;56.3;83;8;9;9;8
2025;2;7;7;3.41;3.3;8.7;27.7;51.4;99;6;5;7;11
2025;3;7;7;9.42;8.2;8.9;26.3;47.8;97;9;11;8;10
2025;4;7;7;18.12;9.4;7.6;27.2;51.3;85;12;11;4;8
2025;5;7;7;14.13;4;4;38;57.6;86;9;2;2;4
2025;6;7;7;7.8;2.1;10.7;30.6;68.7;92;9;6;4;1
2025;7;7;7;4.81;0;4.96;38.34;68.8;93;7;1;2;3
2025;8;7;7;4.91;2;10.26;29.85;70.9;88;4;6;4;12
2025;9;7;7;3.85;4.2;10.25;30.01;73.7;87;5;12;3;2
2025;10;7;7;6.26;3.2;0.06;41;71.2;95;11;6;2;2
2025;11;7;7;5.4;5.4;10.91;30.8;76.8;91;10;12;6;1
2025;12;7;7;4.58;2;11.48;28.66;78.1;90;10;5;6;3
2025;13;7;7;3.04;2.2;11.4;28.3;76.3;89;3;6;6;3
2025;14;7;7;5.01;3;11.97;28.66;77.3;51;5;8;7;4
2025;15;7;7;4.6;1;5.09;40.07;74.2;81;6;3;2;3
2025;16;7;7;5.23;0;3.06;41.92;74.2;84;8;1;2;3
2025;17;7;7;8.15;2.1;5.44;37.76;78.1;75;7;10;2;6
2025;18;7;7;4.94;2;7.19;37.01;81.5;76;8;8;3;5
2025;19;7;7;3.62;2.9;4.62;37.5;80.4;86;6;8;2;5
2025;20;7;7;3.81;2;5.62;33.78;78.3;87;5;2;2;8
2025;21;7;7;7.19;1;5.8;34.78;75.3;86;8;1;2;4
2025;22;7;7;5.39;1;4.83;36.63;79.9;88;8;2;2;9
2025;23;7;7;4.76;1.9;4.98;35.59;76.1;90;6;5;2;8
2025;24;7;7;4.61;1;6.83;36.07;73.1;77;9;2;5;8
2025;25;7;7;3.61;1;5.03;36.96;67;82;7;5;3;10
2025;26;7;7;4.31;1.1;5.68;36.2;64.1;73;5;6;4;10
2025;27;7;7;6.15;0;5.84;36.63;65;76;8;1;3;9
2025;28;7;7;6.15;0;5.66;37.96;66.1;80;8;1;3;8
2025;29;7;7;7.27;4.2;4.19;39.06;71.4;77;10;13;3;8
2025;30;7;7;5.02;2;4.36;38.3;70.2;91;8;6;3;11
2025;31;7;7;2.96;3.2;5.59;36.29;67.2;89;1;10;4;11
2025;32;7;7;5.9;3.1;5.66;34.97;65.2;78;5;11;5;11
2025;33;7;7;5.02;4;6.13;36.02;64.7;87;5;13;8;9
2025;34;7;7;5.9;4.6;5.33;37.69;60.6;93;6;12;5;10
2025;35;7;7;5.44;0.9;5.56;37.14;61.3;82;6;3;5;10
2025;36;7;7;4.43;4;10.44;28.44;60.8;88;7;13;8;6
2025;37;7;7;5.7;1.9;7.83;35.54;61.7;91;8;8;9;6
2025;38;7;7;7.93;1.9;7.39;35.81;64.1;86;12;4;8;7
2025;39;7;7;5.61;0;7.39;35.81;64.1;75;6;1;8;7
2025;40;7;7;4.29;2.1;6.94;36.46;64.6;84;2;8;8;8
2025;41;7;7;3.3;3.2;7.16;36.82;63.2;82;1;11;6;7
2025;42;7;7;3.31;1;6.87;37.51;59.8;85;4;1;5;5
2025;43;7;7;4.51;2.9;7.24;36.95;59.5;90;3;8;7;8
2025;1;14;7;5.38;0;8.7;30.6;77;64;10;1;8;7
2025;2;14;7;4.88;0;8.7;28.5;73.6;80;8;1;8;8
2025;3;14;7;0.951;3.8;8.6;26;69.8;92;11;4;6;11
2025;4;14;7;15.35;1.2;8.1;26.4;78.7;73;10;1;6;10
2025;5;14;7;11.01;0;5.8;34.3;85.6;80;7;1;9;10
2025;6;14;7;5.06;0;11.3;26.3;89;81;5;1;6;7
2025;7;14;7;5.74;3.2;6.81;34.41;92.2;84;9;6;8;11
2025;8;14;7;5.57;2.1;10.49;27.02;93.6;90;8;8;5;6
2025;9;14;7;2.67;1;10.88;27.06;95.5;94;1;2;5;5
2025;10;14;7;3.72;1;0.07;35.39;100;95;4;1;3;9
2025;11;14;7;3.27;2.2;10.03;25.48;98.6;96;4;6;3;11
2025;12;14;7;4.55;1;10.83;25.27;92.9;92;9;1;4;11
2025;13;14;7;4.79;3.1;10.22;24.72;91.5;90;9;9;3;11
2025;14;14;7;6.63;1;10.5;26.01;89.4;57;8;3;3;10
2025;15;14;7;4.68;0;6.03;36.76;85.2;79;7;1;5;10
2025;16;14;7;4.74;1.1;4.67;37.58;87.2;84;6;4;7;8
2025;17;14;7;5.29;3.2;6.7;34.3;92.5;86;3;12;5;12
2025;18;14;7;4.21;1.1;8.34;31.51;94.6;67;5;3;5;13
2025;19;14;7;3.47;2.2;6.21;31.71;96.2;82;4;6;7;13
2025;20;14;7;3.85;2.2;6.66;30.5;95.4;84;6;4;6;13
2025;21;14;7;3.67;3.2;6.89;30.92;92.3;82;3;6;6;13
2025;22;14;7;4.22;3.3;5.87;32.99;91.4;96;3;9;4;12
2025;23;14;7;5.2;0;6.64;31.99;90.1;96;7;1;5;12
2025;24;14;7;4.67;0;7.65;32.11;95;85;10;1;8;12
2025;25;14;7;2.98;0;6.35;34.16;91.4;77;5;2;7;12
2025;26;14;7;4.98;0;7.34;34.37;93.1;81;7;2;8;12
2025;27;14;7;4.54;0;7.24;35.01;92.9;82;6;2;7;12
2025;28;14;7;4.54;0;7.65;36;90.1;78;6;2;8;11
2025;29;14;7;5.68;0;4.88;36.48;89.3;89;5;1;5;12
2025;30;14;7;3.44;3.1;5.15;36.48;90.3;93;4;11;5;12
2025;31;14;7;3.49;4.4;6.16;34.22;92.7;90;3;12;7;12
2025;32;14;7;5.67;5.4;6.17;33.49;95.2;84;4;12;7;12
2025;33;14;7;4.91;2.1;6.03;32.89;89.8;85;4;9;7;12
2025;34;14;7;3.92;1;5.44;33.74;87.1;95;2;2;7;13
2025;35;14;7;4.64;1.1;5.86;33.85;85.9;94;1;4;7;13
2025;36;14;7;3.81;0;10.99;25.44;82.8;94;4;2;9;13
2025;37;14;7;4.25;0;7.76;31;81.4;95;5;1;8;13
2025;38;14;7;4.02;2.1;7.14;31.28;78.5;81;4;8;5;13
2025;39;14;7;4.76;1.1;7.14;31.28;78.5;86;4;4;5;13
2025;40;14;7;5.29;2.1;6.42;33.24;82.4;88;5;9;5;11
2025;41;14;7;3.62;2.2;7.09;33.96;84.9;89;4;9;5;11
2025;42;14;7;5.66;2.1;7.89;33.02;83;89;7;9;7;13
2025;43;14;7;5.12;1;6.71;35.48;86.5;92;5;3;4;10
2025;1;94;7;6.07;1.2;6.6;28.5;66.1;78;13;8;2;11
2025;2;94;7;6.19;2.3;6.2;28.1;61;98;12;4;1;9
2025;3;94;7;8.62;5.9;6.2;26.5;57.5;88;6;8;1;9
2025;4;94;7;13.33;5.7;6.1;26.3;61.8;68;8;8;1;11
2025;5;94;7;16.61;2.2;3.7;37.6;69.2;77;11;7;1;5
2025;6;94;7;6.5;3.3;8.7;26.7;76.1;79;6;9;1;6
2025;7;94;7;4.45;4.3;4.34;38.99;77.4;88;4;10;1;6
2025;8;94;7;5.29;1.1;8.3;28.52;77.5;84;7;3;1;9
2025;9;94;7;3.69;2.2;9.23;26.87;80;78;3;9;1;7
2025;10;94;7;3.57;3.2;0;39.07;80.7;89;3;7;1;5
2025;11;94;7;3.04;1.2;9.26;27.39;80.2;90;3;4;1;5
2025;12;94;7;2.7;1.1;9.03;27.37;76.4;85;1;2;1;7
2025;13;94;7;3.32;0;9.28;28.35;73.7;85;5;1;1;2
2025;14;94;7;4.27;3.2;9.26;29.3;74.2;50;3;9;2;3
2025;15;94;7;5.57;0;4.5;39.48;75.4;65;9;2;1;5
2025;16;94;7;6.98;2.1;2.68;40.13;75.7;83;10;7;1;6
2025;17;94;7;8.51;1;5.07;37.22;80.2;78;8;3;1;7
2025;18;94;7;4.47;2.1;6.76;36.59;81.9;64;6;10;2;6
2025;19;94;7;3.45;1;4.05;36.88;79.7;80;3;1;1;6
2025;20;94;7;2.51;3.2;5;35.13;76.4;81;1;7;1;5
2025;21;94;7;5.14;6.9;4.88;33.04;73.6;81;4;12;1;11
2025;22;94;7;4.71;3.1;3.64;37.6;79.1;96;4;7;1;6
2025;23;94;7;5.24;5.8;3.73;36.44;75.5;94;8;13;1;6
2025;24;94;7;3.95;2;4.22;37.72;76.9;73;7;11;1;3
2025;25;94;7;4.26;0;3.09;39.87;75.9;77;9;3;1;3
2025;26;94;7;4.15;0;4.5;38.94;74.3;73;4;4;1;3
2025;27;94;7;4.45;1.1;4.81;39.34;75.4;74;4;8;2;3
2025;28;94;7;4.45;1.1;5.43;40.26;79.5;72;4;8;2;3
